"Student_ID","Major_Category","Year_of_Study","Pre_Semester_GPA","Weekly_GenAI_Hours","Primary_Use_Case","Prompt_Engineering_Skill","Tool_Diversity","Paid_Subscription","Traditional_Study_Hours","Perceived_AI_Dependency","Institutional_Policy","Anxiety_Level_During_Exams","Post_Semester_GPA","Skill_Retention_Score","Burnout_Risk_Level"
135073,"Humanities","Graduate",3.594,1.62,"Debugging/Troubleshooting","Beginner",2,"FALSE",3.67,1,"Allowed_With_Citation",3,3.869,76.6,"Medium"
123414,"Medical","Freshman",3.115,2.26,"Summarizing_Reading","Intermediate",4,"FALSE",15.91,3,"Actively_Encouraged",3,3.355,77.2,"Low"
104945,"Arts","Graduate",3.052,2.89,"Direct_Answer_Generation","Advanced",4,"TRUE",12.1,1,"Allowed_With_Citation",4,3.314,82.9,"Medium"
133875,"STEM","Graduate",2.706,0.88,"Ideation","Advanced",3,"FALSE",15.27,2,"Allowed_With_Citation",5,2.806,79.51,"Medium"
100622,"STEM","Junior",3.268,0.83,"Debugging/Troubleshooting","Advanced",3,"FALSE",25.92,2,"Actively_Encouraged",3,3.888,100,"Low"
100467,"STEM","Senior",2.792,11.98,"Debugging/Troubleshooting","Intermediate",1,"FALSE",17.23,5,"Strict_Ban",6,2.94,75.15,"Medium"
117558,"STEM","Graduate",2.613,1.39,"Debugging/Troubleshooting","Advanced",3,"FALSE",21.7,1,"Strict_Ban",5,3.014,89.02,"Medium"
119380,"Business","Senior",3.037,2.11,"Debugging/Troubleshooting","Beginner",3,"FALSE",14.7,2,"Actively_Encouraged",7,3.384,78.1,"Medium"
119453,"Humanities","Freshman",3.456,0.6,"Summarizing_Reading","Beginner",1,"FALSE",11.26,2,"Actively_Encouraged",5,3.816,84.95,"Low"
134775,"STEM","Senior",3.811,9.4,"Debugging/Troubleshooting","Advanced",3,"TRUE",7.35,4,"Strict_Ban",9,4,100,"High"
140565,"Humanities","Sophomore",3.706,12.68,"Copywriting/Drafting","Intermediate",2,"TRUE",12.98,6,"Actively_Encouraged",4,4,69.53,"High"
103157,"Medical","Graduate",NA,18.61,"Ideation","Beginner",3,"FALSE",11.29,3,"Allowed_With_Citation",5,3.698,88.6,"High"
114400,"STEM","Freshman",3.393,15.36,"Summarizing_Reading","Advanced",3,"TRUE",1,4,"Allowed_With_Citation",2,3.503,69.95,"Medium"
148761,"STEM","Sophomore",2.696,17.93,"Copywriting/Drafting","Intermediate",4,"TRUE",8.69,4,"Allowed_With_Citation",5,2.969,78.34,"Medium"
107746,"Business","Senior",2.686,5.25,"Copywriting/Drafting","Beginner",1,"FALSE",10.7,5,"Actively_Encouraged",4,3.205,52.32,"Medium"
125247,"Humanities","Junior",3.614,7.86,"Copywriting/Drafting","Intermediate",2,"FALSE",15.95,3,"Allowed_With_Citation",6,4,90.08,"Medium"
142808,"Business","Graduate",3.207,2.04,"Debugging/Troubleshooting","Advanced",3,"FALSE",16.28,1,"Allowed_With_Citation",1,3.559,95.77,"Medium"
100196,"Humanities","Freshman",3.781,2.11,"Copywriting/Drafting","Intermediate",2,"FALSE",18.87,2,"Actively_Encouraged",3,3.95,87.3,"Medium"
127793,"STEM","Senior",3.152,9.57,"Ideation","Intermediate",3,"FALSE",4.89,6,"Actively_Encouraged",8,3.31,74.35,"Medium"
105804,"Arts","Sophomore",3.331,1.46,"Copywriting/Drafting","Beginner",1,"TRUE",10.04,1,"Strict_Ban",5,3.274,83.5,"High"
130569,"Business","Junior",1.784,3.79,"Ideation","Advanced",4,"TRUE",18.47,3,"Allowed_With_Citation",4,2.213,86.47,"Low"
129066,"Humanities","Junior",3.729,1.79,"Copywriting/Drafting","Intermediate",3,"FALSE",12.2,3,"Actively_Encouraged",1,4,83.43,"Medium"
120193,"Business","Freshman",2.727,12.45,"Copywriting/Drafting","Intermediate",4,"TRUE",14.75,1,"Actively_Encouraged",5,2.803,72.9,"Medium"
125493,"Medical","Junior",3.285,1.65,"Summarizing_Reading","Intermediate",3,"FALSE",11.66,4,"Actively_Encouraged",5,3.432,80.3,"Low"
139111,"Business","Senior",3.041,8.93,"Debugging/Troubleshooting","Beginner",2,"TRUE",21.56,5,"Allowed_With_Citation",6,3.659,72.01,"Medium"
100641,"STEM","Sophomore",3.33,12.91,"Copywriting/Drafting","Beginner",1,"FALSE",11.67,7,"Actively_Encouraged",4,3.61,70.82,"High"
116223,"Humanities","Freshman",3.023,9.96,"Copywriting/Drafting","Advanced",4,"FALSE",14.43,4,"Allowed_With_Citation",1,3.196,69.65,"Medium"
147403,"Arts","Sophomore",3.31,2.89,"Copywriting/Drafting","Intermediate",3,"FALSE",8.96,2,"Allowed_With_Citation",4,3.191,75.54,"Low"
123616,"Medical","Graduate",2.995,11.55,"Summarizing_Reading","Beginner",3,"FALSE",17.85,2,"Allowed_With_Citation",4,3.077,71.86,"Medium"
127009,"Medical","Graduate",3.556,11.41,"Summarizing_Reading","Intermediate",3,"TRUE",13.65,7,"Actively_Encouraged",4,3.948,76.34,"High"
106154,"STEM","Junior",3.599,15.42,"Ideation","Intermediate",3,"TRUE",11.9,5,"Actively_Encouraged",5,3.875,66.13,"Medium"
114222,"Medical","Freshman",3.109,1.88,"Debugging/Troubleshooting","Beginner",3,"TRUE",6.7,4,"Actively_Encouraged",1,3.088,75.71,"Medium"
101286,"Business","Senior",3.527,11.46,"Copywriting/Drafting","Advanced",3,"FALSE",10.03,5,"Allowed_With_Citation",1,3.57,91.11,"Medium"
100904,"Business","Freshman",2.926,0.29,"Summarizing_Reading","Beginner",1,"FALSE",14.08,1,"Allowed_With_Citation",6,3.104,61.85,"Low"
148617,"Arts","Senior",3.126,0.81,"Copywriting/Drafting","Advanced",4,"TRUE",3.77,4,"Allowed_With_Citation",5,3.317,79.3,"Medium"
134177,"Business","Freshman",2.105,0.5,"Ideation","Intermediate",2,"TRUE",12.35,1,"Allowed_With_Citation",2,2.301,56.65,"Low"
126614,"Business","Senior",3.068,0.39,"Debugging/Troubleshooting","Beginner",2,"FALSE",18.71,4,"Actively_Encouraged",4,3.413,45.42,"Medium"
136697,"STEM","Freshman",3.732,13.16,"Summarizing_Reading","Beginner",2,"TRUE",13.2,7,"Strict_Ban",10,3.816,53.71,"High"
100089,"Medical","Graduate",3.367,6.51,"Summarizing_Reading","Beginner",3,"TRUE",2.53,1,"Actively_Encouraged",2,3.389,79.27,"High"
148766,"Humanities","Sophomore",3.932,0.65,"Summarizing_Reading","Advanced",3,"FALSE",21.62,1,"Allowed_With_Citation",2,4,95.68,"Low"
132558,"Humanities","Sophomore",2.537,1.78,"Copywriting/Drafting","Intermediate",3,"FALSE",10.71,3,"Actively_Encouraged",4,2.813,85.08,"Low"
138303,"STEM","Junior",3.268,4.81,"Debugging/Troubleshooting","Advanced",4,"TRUE",8.59,4,"Strict_Ban",4,3.434,86.01,"Medium"
129920,"STEM","Senior",3.224,20.04,"Debugging/Troubleshooting","Intermediate",2,"TRUE",14.72,4,"Allowed_With_Citation",4,3.455,65.99,"Medium"
119296,"STEM","Junior",2.578,6.15,"Ideation","Advanced",3,"FALSE",12.6,1,"Allowed_With_Citation",3,2.758,69.35,"Medium"
143692,"Medical","Freshman",3.708,7.04,"Summarizing_Reading","Intermediate",5,"FALSE",14.37,4,"Allowed_With_Citation",6,3.984,65.15,"Low"
124857,"Arts","Sophomore",NA,14.35,"Ideation","Beginner",1,"TRUE",1.47,7,"Strict_Ban",7,2.854,53.75,"Medium"
133206,"STEM","Senior",2.969,1.03,"Debugging/Troubleshooting","Intermediate",4,"TRUE",8.95,2,"Allowed_With_Citation",4,2.897,84.69,"Medium"
103380,"Business","Sophomore",2.742,2.12,"Summarizing_Reading","Beginner",1,"TRUE",16.61,4,"Allowed_With_Citation",3,3.035,78.06,"High"
130003,"Medical","Graduate",3.767,1.59,"Summarizing_Reading","Advanced",5,"FALSE",10.52,3,"Actively_Encouraged",4,4,83.5,"Medium"
137731,"Business","Graduate",3.455,1.56,"Ideation","Beginner",2,"TRUE",6.01,1,"Allowed_With_Citation",2,3.978,75.42,"Low"
121030,"Business","Freshman",3.332,22.84,"Ideation","Intermediate",1,"FALSE",8.29,5,"Allowed_With_Citation",4,3.589,75.06,"Medium"
146462,"Humanities","Freshman",3.496,3.67,"Copywriting/Drafting","Beginner",1,"TRUE",8.38,3,"Actively_Encouraged",3,3.393,80.14,"Low"
120947,"Medical","Graduate",3.049,0,"Debugging/Troubleshooting","Advanced",3,"FALSE",9.33,10,"Allowed_With_Citation",7,3.497,57.79,"Medium"
100892,"Arts","Junior",2.781,9.8,"Direct_Answer_Generation","Advanced",3,"FALSE",10.62,3,"Allowed_With_Citation",2,3.11,80.23,"Medium"
120054,"Humanities","Sophomore",2.839,9.95,"Summarizing_Reading","Intermediate",3,"TRUE",12.86,3,"Actively_Encouraged",4,3.245,83.97,"Medium"
148464,"Arts","Freshman",3.817,18.3,"Debugging/Troubleshooting","Intermediate",4,"TRUE",1.9,4,"Strict_Ban",10,3.957,53.11,"High"
142013,"Humanities","Senior",3.209,2.69,"Copywriting/Drafting","Beginner",3,"FALSE",8.39,2,"Allowed_With_Citation",4,-0.5,68.97,"Medium"
116092,"Business","Freshman",3.235,6.79,"Ideation","Beginner",2,"FALSE",7.84,2,"Actively_Encouraged",2,3.528,80.04,"Low"
115278,"Business","Junior",3.51,1.62,"Ideation","Intermediate",2,"TRUE",6.87,5,"Actively_Encouraged",6,3.451,89.95,"Low"
130947,"STEM","Sophomore",2.954,35.85,"Direct_Answer_Generation","Advanced",3,"FALSE",11.47,9,"Strict_Ban",10,2.613,48.85,"High"
106257,"Business","Graduate",3.442,4.48,"Summarizing_Reading","Beginner",2,"TRUE",14.9,2,"Actively_Encouraged",2,3.776,84.97,"Medium"
110238,"Humanities","Sophomore",3.09,5.7,"Copywriting/Drafting","Beginner",1,"FALSE",6.09,1,"Allowed_With_Citation",7,3.24,51.08,"Medium"
124938,"Medical","Junior",3.179,0.64,"Debugging/Troubleshooting","Advanced",3,"TRUE",8.29,4,"Strict_Ban",5,3.511,93.89,"Medium"
103162,"STEM","Senior",3.667,10.05,"Debugging/Troubleshooting",NA,3,"TRUE",13.22,2,"Actively_Encouraged",3,3.828,89.55,"Medium"
112427,"Humanities","Senior",3.076,8.24,"Direct_Answer_Generation","Beginner",3,"TRUE",8.95,5,"Actively_Encouraged",10,3.314,56.78,"High"
141996,"Medical","Senior",3.066,6.78,"Ideation","Beginner",3,"FALSE",NA,3,"Allowed_With_Citation",4,3.502,76.85,"Medium"
122597,"Medical","Junior",3.699,9.58,"Ideation","Beginner",3,"FALSE",8.48,3,"Allowed_With_Citation",4,4,52.16,"Medium"
100405,"Humanities","Freshman",2.313,3.21,"Direct_Answer_Generation","Beginner",3,"FALSE",8.62,3,"Actively_Encouraged",3,2.709,54.93,"Medium"
130731,"STEM","Junior",3.064,6.48,"Direct_Answer_Generation","Advanced",5,"TRUE",5.54,1,"Strict_Ban",2,3.309,65.89,"Low"
145401,"STEM","Year 4",2.592,4.35,"Debugging/Troubleshooting","ADVANCED",3,"TRUE",7.17,1,"Actively_Encouraged",1,2.852,89.6,"Medium"
131032,"Medical","Freshman",3.888,1.55,"Ideation","Advanced",4,"FALSE",20.24,1,"Actively_Encouraged",6,4,91.56,"Medium"
104774,"Arts","Freshman",3.086,4.79,"Copywriting/Drafting","Beginner",2,"TRUE",14.59,1,"Allowed_With_Citation",4,3.294,62.61,"Medium"
146540,"Humanities","Graduate",1.952,21.5,"Copywriting/Drafting","Advanced",5,"TRUE",6.49,7,"Allowed_With_Citation",7,2.286,79.18,"Medium"
107702,"Arts","Freshman",3.455,0.61,"Ideation","Beginner",3,"FALSE",7.86,1,"Actively_Encouraged",3,3.369,64.53,"Low"
100312,"STEM","Sophomore",3.695,11.05,"Debugging/Troubleshooting","Intermediate",1,"FALSE",17.08,4,"Allowed_With_Citation",5,4,84.26,"Medium"
145760,"Arts","Graduate",3.239,12.33,"Copywriting/Drafting","Beginner",2,"TRUE",8.88,2,"Strict_Ban",1,3.363,59.47,"Medium"
112353,"STEM","Freshman",3.621,2.4,"Ideation","Advanced",4,"FALSE",4.22,4,"Allowed_With_Citation",2,3.645,66.12,"Low"
118799,"Medical","Freshman",2.989,2.67,"Debugging/Troubleshooting","Beginner",1,"FALSE",1,4,"Actively_Encouraged",4,3.096,74.42,"Medium"
123978,"Medical","Freshman",2.248,37.49,"Summarizing_Reading","Beginner",1,"FALSE",7.82,9,"Allowed_With_Citation",6,2.393,39,"High"
102330,"STEM","Freshman",3.378,8.33,"Direct_Answer_Generation","Beginner",3,"FALSE",90,3,"Allowed_With_Citation",7,3.756,86.45,"Medium"
149301,"Humanities","Senior",3.15,1.37,"Copywriting/Drafting","Advanced",4,"FALSE",17.76,3,"Allowed_With_Citation",2,3.456,100,"Medium"
147425,"Medical","Senior",3.001,0.08,"Copywriting/Drafting","Beginner",1,"TRUE",8.81,3,"Allowed_With_Citation",7,3.146,57.04,"Medium"
130082,"Medical","Freshman",1.555,0.91,"Summarizing_Reading","Beginner",1,"FALSE",17.04,2,"Actively_Encouraged",6,1.748,55.93,"Low"
107686,"Arts","Senior",2.637,6.22,"Ideation","Advanced",3,"TRUE",15.31,2,"Allowed_With_Citation",7,2.909,73.52,"Low"
146836,"Business","Sophomore",2.218,0.98,"Ideation","Beginner",2,"TRUE",10.27,3,"Strict_Ban",4,2.002,47.6,"High"
106481,"Business","Graduate",3.271,13.65,"Direct_Answer_Generation","Advanced",4,"TRUE",15.35,2,"Strict Ban",3,3.587,99.78,"Medium"
123092,"STEM","Senior",2.947,3.41,"Debugging/Troubleshooting","Beginner",3,"FALSE",15.66,2,"Actively_Encouraged",4,3.357,84.63,"Medium"
141654,"Business","Graduate",3.435,2.79,"Direct_Answer_Generation","Beginner",2,"TRUE",6.17,3,"Allowed_With_Citation",4,3.682,76.46,"Medium"
126831,"Medical","Senior",2.161,1.58,"Ideation","Beginner",3,"FALSE",10.44,4,"Allowed_With_Citation",1,2.292,66.36,"Medium"
138633,"STEM","Freshman",3.593,7.36,"Debugging/Troubleshooting","Beginner",3,"FALSE",18.01,6,"Actively_Encouraged",4,3.795,57.99,"Low"
108255,"Humanities","Junior",3.761,22.73,"Ideation","Advanced",5,"TRUE",7.88,5,"Allowed_With_Citation",6,4,60.03,"Medium"
128931,"STEM","Graduate",2.398,4.02,"Summarizing_Reading","Advanced",5,"TRUE",8.33,5,"Actively_Encouraged",5,2.556,77.47,"High"
113027,"STEM","Junior",3.829,11.91,"Ideation","Advanced",3,"FALSE",9.47,5,"Allowed_With_Citation",7,4,80.07,"Medium"
106107,"Humanities","Senior",2.559,17.59,"Summarizing_Reading","Beginner",2,"TRUE",9.07,5,"strict_ban",7,2.832,54.61,"High"
147080,"Arts","Graduate",2.994,5.98,"Summarizing_Reading","Beginner",2,"TRUE",11.02,4,"Actively_Encouraged",4,3.22,82.15,"High"
142279,"Medical","Junior",3.055,4.17,"Summarizing_Reading","Advanced",3,"TRUE",1,1,"Strict_Ban",5,3.291,68.95,"Low"
145539,"Humanities","Junior",3.422,6.75,"Summarizing_Reading","Intermediate",4,"FALSE",19.53,1,"Strict_Ban",4,3.684,96.13,"Low"
104582,"Humanities","Junior",2.242,1.18,"Ideation","Beginner",3,"FALSE",15.11,1,"Strict_Ban",3,2.385,58.92,"Medium"
118955,"STEM","Graduate",2.175,16.26,"Copywriting/Drafting","Intermediate",2,"TRUE",6.21,6,"Strict_Ban",8,2.18,70.22,"High"
130774,"Humanities","Sophomore",3.49,2.8,"Copywriting/Drafting","Intermediate",4,"TRUE",3.59,3,"Actively_Encouraged",2,3.536,61,"High"
125240,"Humanities","Junior",3.767,2.2,"Copywriting/Drafting","Intermediate",3,"FALSE",17.32,4,"Actively_Encouraged",2,4,78.14,"Low"
123754,"Business","Freshman",3.865,4.3,"Direct_Answer_Generation","Beginner",1,"FALSE",10.96,4,"Actively_Encouraged",1,4,67.84,"Medium"
102539,"Arts","Graduate",3.209,10.29,"Direct_Answer_Generation","Advanced",5,"TRUE",14.31,2,"Actively_Encouraged",6,3.598,80.47,"Medium"
134159,"STEM","Junior",3.062,8.34,"Debugging/Troubleshooting","Advanced",4,"FALSE",7.55,3,"Allowed_With_Citation",2,3.576,100,"High"
136177,"STEM","Sophomore",3.118,29.06,"Debugging/Troubleshooting","Intermediate",1,"TRUE",1.69,5,"Actively_Encouraged",9,3.183,50.78,"High"
113401,"Medical","Freshman",3.389,0.3,"Direct_Answer_Generation","Intermediate",3,"FALSE",7.56,1,"Allowed_With_Citation",2,3.412,84.7,"Low"
137899,"STEM","Junior",3.503,5.28,"Copywriting/Drafting","Advanced",4,"TRUE",19.75,1,"Actively_Encouraged",2,3.967,93.27,"Low"
118478,"STEM","Senior",3.327,19.91,"Direct_Answer_Generation","Intermediate",3,"TRUE",7.53,7,"Actively_Encouraged",3,3.247,NA,"High"
141219,"STEM","Sophomore",3.825,0.78,"Ideation","Intermediate",3,"TRUE",16.71,4,"Strict_Ban",4,4,75.44,"Low"
124188,"Business","Graduate",1.2,5.21,"Copywriting/Drafting","Intermediate",3,"FALSE",12.86,4,"Allowed_With_Citation",3,4,95.46,"Low"
146168,"Arts","Freshman",3.712,2.41,"Copywriting/Drafting","Beginner",2,"TRUE",13.31,4,"Strict_Ban",3,4,62.95,"Medium"
143071,"STEM","Freshman",2.333,13.47,"Debugging/Troubleshooting","Intermediate",4,"TRUE",3.83,5,"Allowed_With_Citation",5,2.666,58.93,"Medium"
141173,"STEM","Freshman",3.058,1.32,"Debugging/Troubleshooting","Advanced",4,"TRUE",22.67,4,"Allowed_With_Citation",4,3.672,92.24,"Low"
140410,"Humanities","Senior",3.102,34,"Summarizing_Reading","Beginner",1,"FALSE",8.87,5,"Allowed_With_Citation",8,3.36,66.2,"Medium"
128004,"Business","Junior",3.129,4.1,"Debugging/Troubleshooting","Beginner",1,"FALSE",17.39,1,"Allowed_With_Citation",2,3.431,58.67,"High"
125585,"Business","Graduate",3.117,4.7,"Ideation","Beginner",2,"TRUE",3.62,5,"Allowed with Citation",6,3.314,65.97,"High"
104588,"STEM","Freshman",2.847,0.79,"Debugging/Troubleshooting","Advanced",5,"TRUE",12.57,1,"Strict_Ban",4,3.221,100,"Low"
141213,"Medical","Graduate",3.15,2.81,"Direct_Answer_Generation",NA,2,"FALSE",16.3,1,"Allowed_With_Citation",1,3.382,95.47,"Low"
137230,"Arts","Sophomore",3.48,1.04,"Summarizing_Reading","Beginner",1,"FALSE",16.43,2,"Allowed_With_Citation",2,3.687,56.63,"Medium"
133729,"Business","Junior",NA,15.16,"Ideation","Advanced",3,"FALSE",12.86,3,"Strict_Ban",8,3.632,88.91,"High"
137509,"STEM","Freshman",3.028,2.6,"Summarizing_Reading","Advanced",4,"TRUE",13.79,2,"Allowed_With_Citation",3,3.074,55.9,"Medium"
134766,"Humanities","Senior",3.078,5.04,"Ideation","Intermediate",3,"TRUE",10.71,5,"Actively_Encouraged",6,3.521,67.28,"Low"
111870,"Business","Senior",3.047,2.51,"Summarizing_Reading","Intermediate",4,"TRUE",16.26,1,"Actively_Encouraged",2,3.184,96.82,"Medium"
137553,"Business","Junior",3.022,9.03,"Ideation","Beginner",2,"FALSE",9.37,2,"Allowed_With_Citation",2,3.134,62.18,"Medium"
114041,"STEM","Junior",2.547,1.38,"Debugging/Troubleshooting","Advanced",4,"TRUE",11.53,1,"Allowed_With_Citation",5,3.217,100,"Low"
121688,"Medical","Freshman",3.182,10.52,"Debugging/Troubleshooting","Beginner",2,"TRUE",15.31,2,"Allowed_With_Citation",1,3.433,72.04,"High"
147624,"STEM","Junior",3.225,12.11,"Debugging/Troubleshooting","Intermediate",4,"FALSE",15.32,3,"Allowed_With_Citation",3,3.733,84.65,"Low"
100858,"Humanities","Graduate",3.596,6.73,"Copywriting/Drafting","Intermediate",3,"FALSE",16.5,2,"Actively_Encouraged",1,3.879,75.49,"Medium"
149611,"STEM","Senior",3.602,2.22,"Debugging/Troubleshooting","Beginner",1,"FALSE",16.3,2,"Allowed_With_Citation",4,4,100,"High"
142567,"Business","Sophomore",3.174,13.77,"Ideation","Advanced",4,"FALSE",10.02,4,"Allowed_With_Citation",6,3.283,76.28,"Low"
118766,"Arts","Graduate",2.119,12.81,"Debugging/Troubleshooting","Intermediate",3,"FALSE",16.67,4,"Strict_Ban",9,2.495,67.92,"Medium"
111163,"Arts","Sophomore",3.349,2.61,"Summarizing_Reading","Beginner",2,"FALSE",14.47,3,"Strict_Ban",4,3.305,84.2,"Medium"
114805,"STEM","Senior",3.162,14.04,"Debugging/Troubleshooting","Beginner",3,"TRUE",NA,3,"Actively_Encouraged",5,3.298,50.09,"High"
149019,"Business","Graduate",3.386,19.08,"Ideation","Beginner",3,"TRUE",9.5,2,"Actively_Encouraged",7,3.44,68.45,"High"
118198,"Arts","Sophomore",3.198,10.63,"Direct_Answer_Generation","Intermediate",4,"FALSE",4.73,5,"Strict_Ban",6,3.173,74.05,"Medium"
103076,"Arts","Sophomore",3.685,4.48,"Copywriting/Drafting","Intermediate",4,"TRUE",7.47,2,"Allowed_With_Citation",2,3.906,60.29,"Medium"
134925,"Humanities","Sophomore",2.922,10.63,"Copywriting/Drafting","Beginner",2,"FALSE",20.19,1,"Strict_Ban",8,3.21,72.59,"Medium"
132375,"Medical","Senior",3.147,21.75,"Summarizing_Reading","Beginner",2,"TRUE",12.62,7,"Actively_Encouraged",5,3.495,67.28,"Medium"
131598,"STEM","Junior",3.636,6.49,"Debugging/Troubleshooting","Beginner",2,"FALSE",6.95,1,"Strict_Ban",4,3.763,59.62,"Medium"
113825,"Business","Senior",2.341,8.93,"Ideation","Advanced",3,"TRUE",15.96,4,"Strict_Ban",5,2.662,76.38,"Medium"
104711,"Humanities","Senior",3.45,2.7,"Copywriting/Drafting","Advanced",4,"FALSE",NA,2,"Allowed_With_Citation",3,3.827,80.84,"Low"
106321,"Business","Graduate",3.567,4.88,"Ideation","Intermediate",4,"FALSE",9.44,5,"Allowed_With_Citation",5,3.748,75.29,"Medium"
134618,"Humanities","Senior",3.099,10.56,"Debugging/Troubleshooting","Intermediate",2,"TRUE",12.93,2,"Allowed_With_Citation",5,3.591,83.74,"High"
101348,"Humanities","Freshman",2.502,12.1,"Ideation","Beginner",3,"TRUE",18.77,1,"Allowed_With_Citation",3,2.599,74.13,"Medium"
126034,"STEM","Senior",3.864,3.96,"Summarizing_Reading","Advanced",4,"FALSE",10.79,2,"Allowed_With_Citation",9,3.944,54.79,"Low"
146031,"Business","Sophomore",3.088,0.75,"Ideation","Beginner",2,"FALSE",16.93,3,"Strict_Ban",8,3.241,84.04,"Low"
144306,"Business","Freshman",3.816,4.8,"Copywriting/Drafting","Advanced",4,"TRUE",9.1,1,"Strict_Ban",7,3.845,70.3,"Medium"
140540,"STEM","Freshman",3.443,17.19,"Debugging/Troubleshooting","Beginner",2,"TRUE",18.76,6,"Strict_Ban",6,3.565,53.94,"High"
129849,"STEM","Junior",2.326,1.42,"Debugging/Troubleshooting",NA,4,"FALSE",15.42,1,"Allowed_With_Citation",2,2.845,86.95,"High"
125062,"humanities","Graduate",3.318,0.94,"Copywriting/Drafting","Intermediate",3,"FALSE",9.88,1,"Allowed_With_Citation",5,3.467,83.86,"Low"
140269,"STEM","Freshman",3.149,2.66,"Debugging/Troubleshooting","Intermediate",5,"FALSE",22.25,2,"Actively_Encouraged",6,3.553,61.67,"Low"
127306,"Medical","Fourth",2.919,7.36,"Direct_Answer_Generation","Intermediate",4,"TRUE",14.53,5,"Actively_Encouraged",1,3.253,97.95,"Medium"
120544,"STEM","Graduate",2.8,34.93,"Debugging/Troubleshooting","Intermediate",5,"TRUE",14.18,9,"Allowed_With_Citation",5,3,55.37,"High"
116481,"Humanities","Senior",3.059,6.21,"Copywriting/Drafting","Intermediate",4,"TRUE",13.38,4,"Allowed_With_Citation",6,3.576,80.76,"High"
110069,"Business","Sophomore",3.256,8.9,"Direct_Answer_Generation","Advanced",3,"True",14.35,1,"Allowed_With_Citation",5,3.536,96.47,"Medium"
129647,"STEM","Sophomore",3.339,0.45,"Debugging/Troubleshooting","Beginner",3,"FALSE",3.24,1,"Allowed_With_Citation",5,3.471,66.3,"Low"
124402,"STEM","Senior",3.07,2.2,"Ideation","Intermediate",1,"TRUE",15.84,1,"Strict_Ban",2,3.35,87.25,"Medium"
137138,"Business","Freshman",1.929,2.05,"Ideation","Advanced",4,"TRUE",12.96,1,"Strict_Ban",5,1.938,67.26,"Medium"
121318,"STEM","Graduate",3.861,3.54,"Debugging/Troubleshooting","Beginner",2,"TRUE",18.92,4,"Allowed_With_Citation",5,4,87.04,"High"
133138,"Business","Sophomore",3.069,15.13,"Ideation","Beginner",3,"TRUE",6.45,1,"Allowed_With_Citation",4,3.198,73.74,"Medium"
142789,"Humanities","Junior",3.29,11.64,"Copywriting/Drafting","Intermediate",3,"FALSE",15.11,4,"Strict_Ban",7,3.524,78.51,"High"
108776,"STEM","Graduate",3.361,3.95,"Debugging/Troubleshooting","Intermediate",1,"FALSE",19.91,1,"Allowed_With_Citation",1,3.482,85.14,"Medium"
104270,"Medical","Senior",2.945,29.37,"Debugging/Troubleshooting","Advanced",3,"FALSE",3.05,6,"Actively_Encouraged",3,3.326,60.7,"High"
111841,"STEM","Graduate",3.248,8.73,"Debugging/Troubleshooting","Beginner",3,"FALSE",9.33,4,"Strict_Ban",2,3.473,76.83,"High"
145247,"STEM","Freshman",3.787,4.99,"Copywriting/Drafting","Beginner",3,"0",8.49,4,"Actively_Encouraged",7,3.862,67.63,"Medium"
111547,"Business","Sophomore",3.227,12.08,"Ideation","Intermediate",4,"FALSE",16.2,5,"Strict_Ban",6,3.24,66.89,"High"
